Participant,Trial,D2Criterion,Case,D1Criterion,D1C1,D1C2,D1C3,D1C4,D1C5,D2C2,D2C1,D2C5,D2C4,D2C3,Order,Block,n,CompSelected_mean,CompSelected_raw,CompSelected_std,Correct_mean,Correct_raw,Correct_std
15,5,44.95939899,1,79.73820581,1,0,0,1,1,1,0,1,0,0,1,5,1,2,2,0,0,0,0
15,6,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0
15,7,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0
15,8,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,1,1,0,0,0,0
15,9,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0
15,10,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,1,1,0,0,0,0
15,11,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0
15,12,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0
15,13,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0
15,14,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,2,2,0,1,1,0
15,15,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0
15,16,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0
15,17,22.85250231,1,54.15618944,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0
15,18,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
15,19,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0
15,20,26.01854187,5,83.76183624,0,0,0,1,0,1,0,1,0,0,1,1,1,2,2,0,0,0,0
15,21,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0
15,22,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0
15,23,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0
15,24,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0
15,25,64.69515144,10,17.37459259,0,0,0,0,1,0,1,1,0,1,2,1,1,2,2,0,1,1,0
15,26,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0
15,27,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0
15,28,85.72269279,12,4.168220491,0,0,1,0,0,1,1,0,0,0,3,1,1,2,2,0,1,1,0
15,29,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0
15,30,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0
15,31,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0
15,32,11.4752932,2,66.03838905,1,0,0,1,0,1,0,1,0,0,1,2,1,2,2,0,0,0,0
15,33,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0
15,34,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0
15,35,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,1,1,0,1,1,0
15,36,76.71870062,7,9.238803164,0,0,1,0,0,0,1,1,0,1,2,2,1,2,2,0,1,1,0
15,37,83.61521103,6,32.25636513,1,0,0,0,0,1,0,0,1,1,2,2,1,2,2,0,1,1,0
15,38,12.34624909,9,91.76919687,1,1,1,0,1,1,0,0,1,0,2,2,1,1,1,0,1,1,0
15,39,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0
15,40,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,1,0
15,41,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0
15,42,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0
15,43,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0
15,44,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0
15,45,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0
15,46,46.35867525,4,82.33195332,1,0,0,1,0,1,0,0,0,0,1,3,1,2,2,0,0,0,0
15,47,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0
15,48,8.158452162,3,75.49090581,1,0,1,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0
15,49,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0
15,50,97.59792844,2,22.46707083,1,0,0,0,0,0,0,1,1,1,1,3,1,2,2,0,1,1,0
15,51,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0
15,52,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0
15,53,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0
15,54,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0
15,55,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,2,2,0,1,1,0
15,56,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0
15,57,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0
15,58,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0
15,59,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0
15,60,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0
15,61,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0
15,62,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,2,2,0,0,0,0
15,63,2.244380185,3,63.17289679,0,0,1,1,0,0,1,0,0,0,1,4,1,1,1,0,1,1,0
15,64,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0
15,65,12.63523816,4,58.01481881,1,0,0,1,0,0,0,0,0,1,1,4,1,1,1,0,1,1,0
15,66,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0
15,67,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0
15,68,35.38971804,9,78.26394145,1,0,0,0,1,1,0,0,0,0,2,4,1,2,2,0,0,0,0
15,69,81.11380147,7,5.86135243,0,1,0,0,0,0,1,1,0,1,2,4,1,2,2,0,1,1,0
15,70,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0
15,71,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0
15,72,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0
15,73,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0
15,74,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0
15,75,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0
16,1,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,1,1,0,1,1,0
16,2,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0
16,3,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,1,1,0,1,1,0
16,4,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0
16,5,11.4752932,2,66.03838905,1,0,0,1,0,1,0,1,0,0,1,2,1,1,1,0,1,1,0
16,6,12.34624909,9,91.76919687,1,1,1,0,1,1,0,0,1,0,2,2,1,1,1,0,1,1,0
16,7,83.61521103,6,32.25636513,1,0,0,0,0,1,0,0,1,1,2,2,1,2,2,0,1,1,0
16,8,76.71870062,7,9.238803164,0,0,1,0,0,0,1,1,0,1,2,2,1,2,2,0,1,1,0
16,9,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0
16,10,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,1,1,0,1,1,0
16,11,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0
16,12,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0
16,13,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0
16,14,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0
16,15,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0
16,16,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0
16,17,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,2,2,0,0,0,0
16,18,75.52583157,3,10.56955176,1,0,0,0,0,0,0,0,1,1,1,5,1,2,2,0,1,1,0
16,19,44.95939899,1,79.73820581,1,0,0,1,1,1,0,1,0,0,1,5,1,1,1,0,1,1,0
16,20,81.23393467,4,24.19977384,0,0,0,0,0,0,0,1,1,0,1,5,1,2,2,0,1,1,0
16,21,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0
16,22,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0
16,23,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,2,2,0,1,1,0
16,24,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0
16,25,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0
16,26,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0
16,27,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,2,2,0,1,1,0
16,28,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0
16,29,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0
16,30,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0
16,31,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0
16,32,46.35867525,4,82.33195332,1,0,0,1,0,1,0,0,0,0,1,3,1,1,1,0,1,1,0
16,33,8.158452162,3,75.49090581,1,0,1,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0
16,34,97.59792844,2,22.46707083,1,0,0,0,0,0,0,1,1,1,1,3,1,2,2,0,1,1,0
16,35,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0
16,36,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0
16,37,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0
16,38,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0
16,39,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0
16,40,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,2,2,0,1,1,0
16,41,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0
16,42,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0
16,43,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0
16,44,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0
16,45,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0
16,46,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0
16,47,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0
16,48,2.244380185,3,63.17289679,0,0,1,1,0,0,1,0,0,0,1,4,1,1,1,0,1,1,0
16,49,12.63523816,4,58.01481881,1,0,0,1,0,0,0,0,0,1,1,4,1,1,1,0,1,1,0
16,50,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,2,2,0,0,0,0
16,51,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0
16,52,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0
16,53,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0
16,54,35.38971804,9,78.26394145,1,0,0,0,1,1,0,0,0,0,2,4,1,1,1,0,1,1,0
16,55,81.11380147,7,5.86135243,0,1,0,0,0,0,1,1,0,1,2,4,1,2,2,0,1,1,0
16,56,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0
16,57,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0
16,58,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0
16,59,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0
16,60,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0
16,61,22.85250231,1,54.15618944,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0
16,62,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0
16,63,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0
16,64,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
16,65,26.01854187,5,83.76183624,0,0,0,1,0,1,0,1,0,0,1,1,1,2,2,0,0,0,0
16,66,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0
16,67,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0
16,68,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0
16,69,64.69515144,10,17.37459259,0,0,0,0,1,0,1,1,0,1,2,1,1,2,2,0,1,1,0
16,70,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0
16,71,85.72269279,12,4.168220491,0,0,1,0,0,1,1,0,0,0,3,1,1,2,2,0,1,1,0
16,72,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,2,2,0,0,0,0
16,73,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0
16,74,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0
16,75,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0
17,1,12.63523816,4,58.01481881,1,0,0,1,0,0,0,0,0,1,1,4,1,1,1,0,1,1,0
17,2,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0
17,3,2.244380185,3,63.17289679,0,0,1,1,0,0,1,0,0,0,1,4,1,1,1,0,1,1,0
17,4,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,2,2,0,0,0,0
17,5,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,2,2,0,0,0,0
17,6,81.11380147,7,5.86135243,0,1,0,0,0,0,1,1,0,1,2,4,1,2,2,0,1,1,0
17,7,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0
17,8,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,1,1,0,1,1,0
17,9,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0
17,10,35.38971804,9,78.26394145,1,0,0,0,1,1,0,0,0,0,2,4,1,1,1,0,1,1,0
17,11,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0
17,12,28.86557952,14,68.99403188,1,1,1,0,1,0,0,1,1,0,3,4,1,1,1,0,1,1,0
17,13,79.31741088,11,28.8354814,0,0,1,0,1,1,0,1,1,0,3,4,1,2,2,0,1,1,0
17,14,17.8988131,13,83.5086371,0,1,1,0,1,0,0,1,0,1,3,4,1,1,1,0,1,1,0
17,15,93.21564211,12,46.64311346,1,0,0,1,1,1,0,1,0,0,3,4,1,1,1,0,0,0,0
17,16,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0
17,17,8.158452162,3,75.49090581,1,0,1,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0
17,18,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0
17,19,97.59792844,2,22.46707083,1,0,0,0,0,0,0,1,1,1,1,3,1,2,2,0,1,1,0
17,20,46.35867525,4,82.33195332,1,0,0,1,0,1,0,0,0,0,1,3,1,1,1,0,1,1,0
17,21,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0
17,22,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0
17,23,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0
17,24,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,2,2,0,1,1,0
17,25,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,2,2,0,1,1,0
17,26,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0
17,27,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0
17,28,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0
17,29,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,2,2,0,1,1,0
17,30,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0
17,31,75.52583157,3,10.56955176,1,0,0,0,0,0,0,0,1,1,1,5,1,2,2,0,1,1,0
17,32,36.8968901,2,51.26408742,1,0,1,1,0,0,0,0,0,0,1,5,1,1,1,0,1,1,0
17,33,18.36984614,5,54.93013438,0,0,1,0,0,0,0,0,1,0,1,5,1,1,1,0,1,1,0
17,34,81.23393467,4,24.19977384,0,0,0,0,0,0,0,1,1,0,1,5,1,2,2,0,1,1,0
17,35,44.95939899,1,79.73820581,1,0,0,1,1,1,0,1,0,0,1,5,1,1,1,0,1,1,0
17,36,54.89616799,7,15.93842591,0,1,0,0,1,0,1,1,0,1,2,5,1,2,2,0,1,1,0
17,37,93.20683049,10,33.44315779,0,0,1,0,1,0,0,0,0,0,2,5,1,1,1,0,0,0,0
17,38,57.79692956,8,4.259146044,0,0,0,1,0,0,1,1,0,1,2,5,1,2,2,0,1,1,0
17,39,92.20569694,9,46.17360724,0,0,1,0,0,0,1,1,0,0,2,5,1,2,2,0,1,1,0
17,40,17.66266247,6,63.2252188,0,1,1,1,1,0,0,0,0,0,2,5,1,1,1,0,1,1,0
17,41,33.25043965,15,92.56099387,1,1,0,0,1,0,0,0,0,1,3,5,1,1,1,0,1,1,0
17,42,51.25726353,12,34.988827,0,0,1,0,1,1,1,1,0,1,3,5,1,2,2,0,1,1,0
17,43,67.16392984,13,20.24424705,1,0,1,0,0,1,0,1,0,1,3,5,1,2,2,0,1,1,0
17,44,56.76902605,11,0.581961979,1,0,0,0,1,1,1,0,1,0,3,5,1,2,2,0,1,1,0
17,45,94.72671527,14,11.13144781,0,0,0,1,1,1,0,1,1,0,3,5,1,2,2,0,1,1,0
17,46,0.446301291,3,73.89210303,1,0,1,1,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0
17,47,40.27830244,4,56.19386629,0,0,0,1,0,0,0,0,0,1,1,2,1,2,2,0,0,0,0
17,48,52.04602876,5,41.87861051,1,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,0
17,49,8.895443237,1,69.09867493,0,1,1,1,0,0,1,1,0,0,1,2,1,1,1,0,1,1,0
17,50,11.4752932,2,66.03838905,1,0,0,1,0,1,0,1,0,0,1,2,1,1,1,0,1,1,0
17,51,88.79940149,10,5.98752079,1,1,0,1,0,1,1,1,1,0,2,2,1,2,2,0,1,1,0
17,52,12.64034278,8,80.31715172,1,0,0,0,0,0,0,0,1,0,2,2,1,2,2,0,0,0,0
17,53,76.71870062,7,9.238803164,0,0,1,0,0,0,1,1,0,1,2,2,1,2,2,0,1,1,0
17,54,83.61521103,6,32.25636513,1,0,0,0,0,1,0,0,1,1,2,2,1,2,2,0,1,1,0
17,55,12.34624909,9,91.76919687,1,1,1,0,1,1,0,0,1,0,2,2,1,1,1,0,1,1,0
17,56,32.89566483,15,51.37085504,0,1,1,1,1,0,0,0,1,0,3,2,1,1,1,0,1,1,0
17,57,11.34629526,14,56.84575748,0,1,1,0,0,0,0,1,0,0,3,2,1,1,1,0,1,1,0
17,58,10.34419,11,78.38037251,1,1,0,1,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0
17,59,55.75843332,13,37.25995306,1,0,1,0,1,1,1,0,0,0,3,2,1,1,1,0,0,0,0
17,60,52.04850853,12,0.425388318,0,0,0,0,1,1,1,0,0,1,3,2,1,2,2,0,1,1,0
17,61,25.21698136,3,93.36992243,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0
17,62,35.36723904,4,77.31852953,1,0,0,0,0,0,1,1,0,1,1,1,1,2,2,0,0,0,0
17,63,71.36055909,2,33.85279367,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,1,1,0
17,64,26.01854187,5,83.76183624,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0
17,65,22.85250231,1,54.15618944,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0
17,66,82.43291525,6,23.45465694,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,0,1,1,0
17,67,7.627483539,7,82.91354261,0,0,0,1,1,0,0,0,1,0,2,1,1,1,1,0,1,1,0
17,68,32.60128235,8,62.86824478,0,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0
17,69,94.03332117,9,28.15186988,0,0,1,0,0,0,1,0,0,1,2,1,1,2,2,0,1,1,0
17,70,64.69515144,10,17.37459259,0,0,0,0,1,0,1,1,0,1,2,1,1,2,2,0,1,1,0
17,71,85.72269279,12,4.168220491,0,0,1,0,0,1,1,0,0,0,3,1,1,2,2,0,1,1,0
17,72,21.70358833,14,94.75121547,0,1,1,1,0,0,1,0,0,0,3,1,1,1,1,0,1,1,0
17,73,45.83132407,11,56.99807422,1,1,1,0,1,0,0,1,1,1,3,1,1,1,1,0,1,1,0
17,74,43.09718334,15,67.7446616,0,1,1,0,1,0,0,1,1,0,3,1,1,1,1,0,1,1,0
17,75,47.87817734,13,62.38552933,0,1,0,0,0,0,0,1,1,1,3,1,1,2,2,0,0,0,0
18,1,46.35867525,4,82.33195332,1,0,0,1,0,1,0,0,0,0,1,3,1,1,1,0,1,1,0
18,2,99.57248405,1,4.746335739,0,0,1,0,0,1,0,1,1,1,1,3,1,2,2,0,1,1,0
18,3,8.158452162,3,75.49090581,1,0,1,1,0,0,0,0,0,0,1,3,1,1,1,0,1,1,0
18,4,87.39698246,5,7.280613839,0,0,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,0
18,5,97.59792844,2,22.46707083,1,0,0,0,0,0,0,1,1,1,1,3,1,1,1,0,0,0,0
18,6,19.96611028,6,54.74243172,1,0,1,1,0,0,0,0,1,0,2,3,1,1,1,0,1,1,0
18,7,66.855591,8,48.20876822,0,1,0,0,0,0,0,1,1,1,2,3,1,1,1,0,0,0,0
18,8,93.4357086,7,13.2445702,0,1,0,0,0,1,1,0,1,1,2,3,1,2,2,0,1,1,0
18,9,60.59065975,9,32.28342434,0,0,1,1,1,1,1,0,1,0,2,3,1,2,2,0,1,1,0
18,10,12.60352786,10,74.8292457,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,0,1,1,0
18,11,87.58448291,11,45.87695377,0,0,0,0,0,1,0,1,1,1,3,3,1,2,2,0,1,1,0
18,12,87.53092688,13,3.142726627,0,0,1,1,0,1,0,0,0,0,3,3,1,1,1,0,0,0,0
18,13,93.79567535,14,46.8313429,0,0,0,0,0,1,0,1,0,0,3,3,1,1,1,0,0,0,0
18,14,92.09788271,15,7.64748573,0,0,0,1,1,1,1,1,0,0,3,3,1,2,2,0,1,1,0
18,15,23.29857382,12,83.87165709,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,0,1,1,0
18,16,12.63523816,4,58.01481881,1,0,0,1,0,0,0,0,0,1,1,4,1,1,1,0,1,1,0
18,17,2.244380185,3,63.17289679,0,0,1,1,0,0,1,0,0,0,1,4,1,2,2,0,0,0,0
18,18,55.12603252,5,10.47684649,0,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0
18,19,4.935450848,1,71.63624837,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,0,1,1,0
18,20,37.54377018,2,59.70076342,0,0,1,1,1,0,0,1,0,0,1,4,1,1,1,0,1,1,0
18,21,35.38971804,9,78.26394145,1,0,0,0,1,1,0,0,0,0,2,4,1,2,2,0,0,0,0
18,22,0.806916323,8,89.95134852,1,0,1,0,0,0,0,1,0,0,2,4,1,1,1,0,1,1,0
18,23,93.91593312,6,48.57838004,0,0,0,0,1,1,0,0,1,1,2,4,1,2,2,0,1,1,0
18,24,30.64722162,10,81.19544255,0,0,1,1,1,0,0,0,1,1,2,4,1,2,2,0,0,0,0
18,25,81.11380147,7,5.86135243,0,1,0,0,0,0,1,1,0,1,2,4,1,2,2,0,1,1,0
18,26,2.700081784,15,88.50864742,1,1,0,1,1,0,0,0,1,0,3,4,1,1,1,0,1,1,0
