Participant,D2Criterion,Case,D1Criterion,D1C1,D1C2,D1C3,D1C4,D1C5,D2C5,D2C4,D2C3,D2C2,D2C1,CompSelected,Correct,Cue1Order,Cue2Order,Cue3Order,Cue4Order,Cue5Order,Cue1Sel,Cue2Sel,Cue3Sel,Cue4Sel,Cue5Sel,GetBonus,Ncues,order,,C1_NC2,NC1_C2,C1_C2,NC1_NC2,,C3_NC4,NC3_C4,C3_C4,NC3_NC4,,Sel_Either_Primacy,Sel_Either_Recency,,,C1 OR C2,C1_C2_NC3_NC4,C3 or C4,C3_C4_NC1_NC2,Sel_EitherLowHigh
25,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,5,30,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
25,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,1,0,0,2,0,1,0,0,1,0,0,2,35,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
25,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,2,0,1,0,0,1,0,0,2,4,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
25,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,1,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
25,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,2,0,1,0,0,1,0,0,2,32,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
25,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,1,0,0,1,0,0,2,7,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
25,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,1,1,1,4,3,2,0,1,1,1,1,0,0,4,20,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
25,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
25,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,2,1,1,0,0,2,0,1,0,0,1,0,0,2,28,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
25,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,2,1,1,0,3,2,0,1,0,1,1,0,0,3,10,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,1,1,1,0,3,2,4,1,0,1,1,1,0,4,12,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,2,1,1,0,3,2,0,1,0,1,1,0,0,3,23,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,1,0,3,2,4,1,0,1,1,1,0,4,24,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,8,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
25,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,11,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
25,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,39,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
25,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,9,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
25,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,1,1,1,0,3,2,4,1,0,1,1,1,0,4,33,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,5,16,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
25,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,13,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
25,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,6,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
25,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,1,1,1,0,2,0,3,1,0,1,0,1,0,3,0,,1,0,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
25,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,2,1,1,0,0,2,0,1,0,0,1,0,0,2,14,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
25,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,1,1,1,0,3,2,0,1,0,1,1,0,0,3,38,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,37,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
25,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,36,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
25,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,2,1,1,0,3,2,4,1,0,1,1,1,0,4,17,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,1,0,3,2,0,1,0,1,1,0,0,3,25,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,2,1,1,0,3,2,4,1,0,1,1,1,0,4,29,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
25,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,2,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
25,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,22,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
25,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,19,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
26,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,2,1,0,0,0,1,1,0,2,22,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
26,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
26,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,1,1,3,0,4,2,1,1,0,1,1,1,0,4,8,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
26,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,23,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
26,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,1,0,3,0,0,2,1,1,0,0,1,1,0,3,16,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
26,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,1,1,0,2,21,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
26,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
26,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,2,1,0,0,0,2,1,0,0,0,1,1,0,2,28,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
26,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,2,1,3,0,0,2,1,1,0,0,1,1,0,3,19,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
26,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,3,0,4,2,1,1,0,1,1,1,0,4,11,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
26,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,1,1,3,0,0,2,1,1,0,0,1,1,0,3,30,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
26,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,13,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
26,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
26,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,0,5,29,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
26,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,1,1,3,0,0,2,1,1,0,0,1,1,0,3,39,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
26,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,1,0,3,0,0,2,1,1,0,0,1,1,0,3,35,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
26,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,2,1,3,0,4,2,1,1,0,1,1,1,0,4,7,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
26,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,0,5,5,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
26,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,2,0,3,0,4,2,1,1,0,1,1,1,0,4,12,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
26,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,2,1,3,0,4,2,1,1,0,1,1,1,0,4,4,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
26,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,0,0,0,2,1,0,0,0,1,1,0,2,36,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
26,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,38,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
26,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,1,1,0,0,3,2,1,0,0,1,1,1,0,3,2,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
26,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,26,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
26,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,1,0,3,0,0,2,1,1,0,0,1,1,0,3,25,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
26,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,3,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
26,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,5,20,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
26,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,9,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
26,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,27,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
26,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,31,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
26,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,2,1,0,0,0,2,1,0,0,0,1,1,0,2,18,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
26,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,1,1,3,0,4,2,1,1,0,1,1,1,0,4,37,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
26,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,1,1,0,2,34,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
26,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,2,0,2,0,0,1,3,1,0,0,1,1,0,3,33,,1,0,0,0,,0,1,0,0,,1,1,,,1,0,1,0,0
26,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,1,0,3,0,4,2,1,1,0,1,1,1,0,4,32,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
26,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,17,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
26,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,24,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
26,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,2,1,3,0,4,2,1,1,0,1,1,1,0,4,15,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
26,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1,1,0,0,0,1,0,2,14,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
26,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,10,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
27,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,35,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
27,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,29,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,31,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
27,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,27,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,9,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
27,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,1,1,2,1,3,0,0,1,1,1,0,0,0,3,8,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
27,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,13,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
27,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,2,1,2,1,3,0,0,1,1,1,0,0,0,3,39,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
27,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,1,0,2,1,3,0,0,1,1,1,0,0,0,3,38,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
27,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,19,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
27,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,1,1,2,1,3,4,0,1,1,1,1,0,0,4,17,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,2,1,3,0,0,1,1,1,0,0,0,3,1,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
27,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,2,12,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
27,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,2,1,2,1,0,0,0,1,1,0,0,0,0,2,14,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
27,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,2,15,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
27,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,2,1,2,1,3,4,0,1,1,1,1,0,0,4,2,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,36,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
27,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,1,0,2,1,3,4,0,1,1,1,1,0,0,4,37,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,1,1,2,1,3,0,0,1,1,1,0,0,0,3,6,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
27,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,1,0,2,1,3,4,0,1,1,1,1,0,0,4,25,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,16,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
27,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,1,1,2,1,0,0,0,1,1,0,0,0,0,2,26,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
27,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,2,0,2,1,3,4,0,1,1,1,1,0,0,4,32,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,54.97625065,24,22.11879515,0,0,1,0,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,23,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,64.20389712,25,18.15611745,0,0,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,18,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,41.8159545,26,63.81597126,1,1,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,2,10,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
27,74.82918167,27,17.68614542,0,0,1,0,1,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,5,20,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,8.488629571,28,80.8740411,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,21,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,79.59769106,29,40.54868495,0,0,1,0,0,1,1,0,0,1,2,1,2,1,3,0,0,1,1,1,0,0,0,3,4,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
27,12.57185219,30,73.66181676,1,0,0,1,1,1,0,0,0,0,1,1,2,1,3,0,0,1,1,1,0,0,0,3,30,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
27,82.11471328,31,26.22465474,0,0,0,0,1,0,1,0,1,1,2,1,2,1,3,4,0,1,1,1,1,0,0,4,34,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,32.87367097,32,69.96791427,1,1,1,0,1,1,0,0,0,0,1,1,2,1,3,4,0,1,1,1,1,0,0,4,7,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,80.71779556,33,18.63840953,1,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,22,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,11.08833716,34,52.8690623,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,5,0,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,62.48775884,35,7.32104199,0,0,1,0,1,0,1,0,1,1,2,1,2,1,3,0,0,1,1,1,0,0,0,3,24,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
27,20.73636391,36,65.45077794,1,1,1,1,0,1,1,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,2,5,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
27,93.30163494,37,36.47929665,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,33,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
27,91.23633869,38,35.8745515,0,0,0,0,1,0,1,1,0,1,2,1,2,1,0,0,0,1,1,0,0,0,0,2,3,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
27,27.84567143,39,89.03744896,1,0,0,0,0,0,0,1,0,0,1,1,2,1,3,4,0,1,1,1,1,0,0,4,28,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
27,20.06996368,40,72.94527388,0,1,1,1,0,0,0,0,1,0,1,1,2,1,0,0,0,1,1,0,0,0,0,2,11,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
28,19.71738388,1,98.12167338,0,0,0,1,1,1,0,1,0,0,2,0,0,2,3,4,1,0,1,1,1,1,0,4,19,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
28,6.422805384,2,64.25661403,1,1,1,0,0,1,1,1,0,0,1,1,0,2,3,0,1,0,1,1,0,1,0,3,2,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
28,31.99114614,3,75.32361934,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2,3,1,0,0,1,1,1,0,3,13,,0,0,0,1,,0,0,1,0,,0,0,,,0,0,1,1,1
28,87.07863351,4,19.82344534,0,0,1,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,32,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
28,66.47028079,5,38.82827223,1,0,0,0,1,1,0,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1,5,,0,0,0,1,,0,0,0,1,,0,0,,,0,0,0,0,0
28,46.98169927,6,51.17055154,0,1,1,0,1,0,0,0,0,1,2,0,2,0,3,1,0,1,0,1,1,0,0,3,27,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
28,63.49409476,7,30.5458721,0,0,1,0,0,1,0,1,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,9,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
28,75.83477434,8,18.91588174,1,0,0,0,0,1,1,0,1,1,2,1,3,1,2,4,0,1,1,1,1,0,0,4,12,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
28,66.26256017,9,45.30757648,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,23,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
28,95.3134629,10,37.73740774,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,5,14,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
28,34.2126332,11,94.49902277,1,0,1,1,1,1,1,0,0,0,1,1,0,1,2,3,0,0,1,1,1,0,0,3,35,,0,1,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
28,21.03649425,12,63.62186498,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,11,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
28,17.66223335,13,57.48817567,1,0,0,0,0,1,1,1,0,0,2,0,1,1,1,1,1,1,1,1,1,1,0,5,29,,0,0,1,0,,0,0,1,0,,0,0,,,1,0,1,0,0
28,99.33369891,14,48.11085936,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,2,1,0,0,0,1,1,0,2,36,,0,0,0,1,,0,1,0,0,,1,0,,,0,0,1,1,1
28,8.560522736,15,76.02712948,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,25,,1,0,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
28,58.96255551,16,25.26279992,1,0,0,1,0,0,1,1,1,0,2,1,0,2,3,0,1,0,1,1,0,1,0,3,1,,0,1,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
28,78.60372564,17,32.01153732,0,0,0,1,0,0,0,1,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,28,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
28,64.86879171,18,32.39929734,0,1,1,1,0,1,0,1,1,0,2,1,0,2,0,0,1,0,1,0,0,1,0,2,4,,0,1,0,0,,0,0,0,1,,0,1,,,1,1,0,0,1
28,6.190874928,19,97.16931153,0,0,1,0,1,1,1,1,0,0,2,0,2,1,0,0,0,1,1,0,0,0,0,2,30,,0,0,1,0,,0,0,0,1,,0,0,,,1,1,0,0,1
28,87.46995169,20,3.319445531,0,1,0,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,1,0,2,7,,0,0,0,1,,1,0,0,0,,1,0,,,0,0,1,1,1
28,91.90818598,21,46.7354112,1,0,1,0,0,1,1,1,1,1,2,1,3,0,2,4,1,1,0,1,1,1,0,4,37,,1,0,0,0,,0,0,1,0,,0,1,,,1,0,1,0,0
28,31.25168103,22,78.35494451,1,1,1,0,1,0,1,0,1,0,1,1,2,0,1,0,0,1,0,1,0,0,0,2,22,,1,0,0,0,,1,0,0,0,,1,1,,,1,0,1,0,0
28,3.1378457,23,64.27437014,0,0,1,1,1,0,1,0,1,0,1,1,4,2,3,0,1,1,1,1,0,1,0,4,0,,0,0,1,0,,1,0,0,0,,1,0,,,1,0,1,0,0
